UniqueCount	AmbigCount
3	0
2	106
31	106
114	0
2	15
33	15
440	0
246	0
0	1004
865	1004
471	0
0	161
22	161
0	320
338	320
223	0
25	1
24	0
72	0
21	0
26	0
7	0
2	0
42	0
7	0
1	0
18	0
5	0
7	0
68	0
919	0
321	0
26	0
0	0
5	0
1	279
68	279
0	178
44	178
1	255
384	255
944	0
1522	0
4	0
0	0
0	0
784	0
3410	0
131	0
151	1063
0	1063
2	0
0	0
1	0
10	0
11	262
120	262
2	120
291	159
5	0
439	330
0	330
109	0
27	15
51	0
22	0
27	0
37	0
0	111
0	91
0	118
1	1649
7	1649
0	291
387	291
0	291
3	0
9	77
0	77
17250	2
3	34
0	34
54	16
27	4
0	142
153	142
0	65
140	0
20	0
6	0
0	503
2	497
0	629
0	498
596	0
96	0
1165	0
301	0
8	0
0	259
217	259
558	0
661	0
0	0
0	35
0	39
11	39
603	0
12	0
15	4
5	0
143	53
0	53
19	0
18	0
0	50
17	50
13	61
55	0
355	0
60	0
362	0
45	225
28	225
34	184
32	184
0	1
1	0
0	0
1	0
2	171
0	99
12	132
0	42
1	17
0	4
14	4
18	0
6	0
11	0
12	0
4	0
255	0
3	0
0	0
8	0
14	2
0	0
1	0
31	8
12	0
398	0
29	0
0	205
2	143
0	260
0	208
0	201
145	705
0	705
0	679
20	503
0	505
11	505
8	0
1956	0
0	70
12	73
0	73
7	6
24	6
0	369
0	386
28	378
14	84
0	84
429	0
41	34
56	34
0	5
10	5
759	0
17	0
53	0
195	0
0	206
207	206
2	0
473	0
6	0
8	0
8	0
21	0
83	12
0	0
8	2
23	1
82	0
0	0
28	0
1	0
1	0
0	52
0	101
0	95
0	48
0	57
0	110
128	0
194	0
0	0
7	0
3	0
2	1
32	0
20	0
3	0
0	1
5	1
5	0
0	18
0	18
0	17
16	0
0	172
0	168
1	147
297	1
6	0
49	0
0	85
120	85
3	3
16	0
36	0
0	0
38	0
5	0
17	0
38	0
1	0
1	0
4	0
18	0
18	4
34	0
0	0
15	0
31	1
0	0
0	0
2350	0
34	0
862	0
2	176
0	204
0	181
0	0
30	0
0	0
3	0
50	0
0	0
0	0
4	0
0	0
3	0
2	0
2	0
0	0
2	0
7	0
0	0
1	0
1	0
15	0
35	0
16	7
0	7
0	19
18	19
0	2
23	0
565	0
1	68
0	58
9	68
0	68
265	0
144	0
7	0
55	0
0	0
78	0
7	0
20	0
21	0
77	0
45	0
39	0
17	0
26	0
6	0
51	0
7	0
18	0
5	0
10	0
48	0
58	0
34	0
44	0
27	0
5	0
0	26
1	26
19	0
81	0
0	0
0	0
1	0
1954	0
610	0
0	392
40	392
0	55
10	55
5	0
6	0
0	4
1	4
3	0
10	0
1	0
0	0
0	0
325	0
0	103
0	79
12	103
0	0
1826	0
1161	0
214	914
0	914
42	0
406	0
35	0
46	0
11	0
8	0
53	0
2	1
41	0
6	0
7	0
957	0
0	0
1	0
5	0
0	0
0	2
0	2
0	2
2	0
0	310
101	310
286	0
2	0
375	0
2	26
3	26
0	57
46	69
0	69
0	1
0	0
0	1
0	0
0	1
0	1
0	0
30	10
0	38
0	44
2	27
12	0
21	0
15	1
208	0
64	0
20	0
4	0
3	0
0	6
23	6
22	0
20	0
0	541
9	541
2551	0
13	0
66	0
0	0
1	0
1	0
4	0
0	0
0	22
0	19
0	18
0	3
0	20
0	9
0	11
0	21
0	4
0	4
0	14
0	10
0	7
0	17
0	5
0	13
1	5
0	5
0	5
0	5
0	7
0	12
0	5
0	1
0	5
0	5
0	2
0	6
9	0
9	1
32	1
4	0
168	7
16	0
256	269
0	269
37	0
9	0
34	0
0	0
30	18
26	0
766	0
8	0
0	0
18	0
561	4
1	4
37	96
0	68
1	69
0	117
0	159
0	487
0	541
0	548
0	554
0	561
55	0
234	0
11	53
2	88
0	89
0	87
195	0
140	0
24	0
2	0
0	0
2	0
12	0
0	0
1	0
1	0
851	0
35	0
2	0
0	0
1	0
2	0
3	0
93	0
446	0
136	0
939	0
8	0
5	0
1	0
4	0
47	0
20	0
106	0
1404	0
16	0
307	0
1142	0
45	649
282	649
36	0
1	0
0	10
10	10
26	0
5	0
8	0
6	0
0	3
0	3
10	0
0	0
85	0
0	0
0	123
61	123
39	0
45	0
92	0
0	97
24	97
1037	0
521	0
268	0
0	0
0	0
0	0
10	0
3	0
13	0
8	0
622	0
24	0
