UniqueCount	AmbigCount
5	0
1	579
130	579
627	0
17	57
88	57
1610	0
708	0
0	1905
1934	1905
1505	0
0	605
77	605
0	717
872	717
667	0
33	0
57	0
174	0
161	0
103	0
12	0
0	0
88	0
12	0
0	0
38	0
41	0
28	0
254	0
3524	0
1024	0
90	0
16	0
21	0
5	710
262	710
7	616
85	616
2	675
657	675
2952	0
2809	0
38	0
6	0
1	0
1752	0
5761	0
469	0
469	2123
0	2123
10	0
5	0
31	0
26	0
37	792
231	792
9	324
572	366
8	0
1759	1120
0	1120
254	0
63	24
197	0
93	0
107	0
161	0
0	395
0	309
0	443
4	5241
29	5241
0	686
1178	689
0	689
12	0
27	308
0	308
45087	0
8	134
1	134
181	62
81	12
0	196
232	197
0	87
451	0
85	0
32	0
0	1870
13	1669
0	2223
0	1857
2853	0
209	0
5333	0
900	0
37	0
0	715
603	715
1720	0
1848	0
0	0
0	62
0	72
32	72
1051	0
33	0
45	5
20	0
508	160
2	160
31	0
16	0
0	168
110	168
50	267
233	0
723	0
177	0
993	0
97	445
72	445
107	343
68	343
0	0
0	0
0	0
3	0
6	376
0	235
50	297
0	84
3	26
0	16
97	17
37	0
44	0
31	0
63	0
6	0
592	0
22	0
0	0
50	0
77	5
5	0
10	0
92	38
61	0
916	0
113	0
0	817
2	518
0	974
0	820
1	789
336	1878
0	1878
0	1817
53	970
0	982
20	982
17	0
4169	0
0	213
40	242
0	242
25	22
73	22
0	1023
0	1135
72	1123
59	275
0	275
1256	0
55	95
161	95
6	78
68	78
1677	0
39	0
57	0
229	0
0	544
546	544
30	0
16	0
14	0
36	0
16	2
120	0
256	64
3	0
31	3
67	0
328	0
8	0
63	0
3	0
10	0
0	188
0	416
0	394
0	222
0	253
0	447
268	0
238	0
1	0
2	0
8	0
10	0
120	0
21	0
18	0
0	3
8	3
10	0
0	46
0	53
0	47
25	0
0	574
0	570
7	507
1049	0
24	0
218	0
0	13
60	13
37	2
41	0
49	0
0	0
164	0
18	2
32	0
180	0
1	0
0	0
11	0
51	0
24	6
118	4
0	0
48	0
88	2
0	0
0	0
9438	0
92	0
1737	0
4	557
0	655
0	549
0	0
235	0
0	0
0	0
188	0
2	2
0	0
4	0
4	0
11	0
10	0
8	0
0	0
15	0
39	0
7	0
3	0
0	0
5	0
101	0
27	31
1	31
0	83
150	83
0	14
55	0
1335	0
1	192
0	173
24	192
0	190
808	0
424	0
40	0
187	0
0	0
217	0
22	0
91	0
88	0
284	0
134	0
153	0
45	0
76	0
21	0
150	0
50	0
34	0
17	0
36	0
162	0
209	0
182	0
258	0
83	0
22	0
0	125
5	125
63	0
211	2
0	0
0	0
10	0
4132	0
1806	0
0	1079
112	1079
0	144
26	144
19	0
9	0
0	8
0	8
5	0
17	0
0	0
5	0
2	0
819	0
0	269
0	216
28	269
0	0
5656	0
3228	0
467	2021
0	2021
197	0
1017	0
72	0
101	0
17	0
18	0
182	0
5	3
65	0
64	0
36	0
2615	0
0	0
6	0
8	0
2	0
0	3
0	3
0	3
7	0
1	953
310	953
231	0
10	0
1261	0
2	131
11	131
0	82
191	110
0	110
0	19
0	5
0	18
2	7
0	22
0	19
2	4
71	21
0	122
0	130
1	74
27	0
27	1
38	0
592	0
77	0
60	0
6	0
0	0
0	11
46	11
68	0
79	0
0	1984
28	1984
10629	0
61	0
134	0
0	0
