UniqueCount	AmbigCount
4	0
0	2
230	0
0	0
0	2
0	5
0	28
23	0
0	1
0	0
2	0
1	5
112	0
0	493
199	578
2	369
0	137
53	493
1	85
1843	578
121	0
66	780
283	1204
0	435
0	44
0	44
3	48
0	48
2	3
1	70
1	3
0	2
0	2
0	1
23	26
0	6
0	35
7	1
9	224
0	1
6	16
1	0
0	0
2	0
0	0
0	1
4	13
0	0
6	0
0	0
0	3
0	0
0	46
0	0
0	0
0	0
0	0
1	0
270	9
1	0
0	0
57	24
1	10
0	0
0	0
1	0
0	0
0	0
29	16
0	23
1	0
0	2
3	11
1	5
0	123
13	0
0	0
0	0
1	2
8	142
0	6
18	0
18	0
1	0
442	0
12	0
0	0
0	0
782	0
588	0
41	2
0	2
617	0
311	0
1499	811
149	73
0	73
0	454
33	454
0	449
47	0
0	0
824	0
476	0
228	0
64	416
0	416
0	582
1601	582
778	0
20	440
0	440
1	21
0	21
0	21
0	96
13	96
17	170
0	170
147	0
645	0
347	391
2	391
2	10
1	10
96	0
0	2
0	1
2	2
2	0
0	64
5	64
13	215
0	215
0	84
0	23
57	23
0	23
0	12
24	0
1	0
0	0
1	0
72	0
0	321
170	321
0	0
12	0
1	0
21	0
0	312
245	312
0	1
0	4
0	3
0	1
0	2
0	0
467	0
432	0
19675	0
91	195
4	195
5395	0
19	70
0	42
0	43
0	48
0	49
2	119
0	0
2	0
0	0
0	0
1	1
679	0
188	0
5	0
129	0
164	0
105	0
1711	0
344	0
79	0
0	0
2	0
0	1
0	1
0	1
138	0
11	30
0	30
498	0
14	0
0	3
0	4
0	6
0	6
0	6
0	3
3	1
2	1
112	219
0	0
0	28
0	0
1	0
0	0
0	1
0	0
0	0
2	0
94	0
0	0
3	0
0	1
0	0
1	0
2	8
0	5
0	0
0	0
0	0
0	0
11	72
0	93
5	92
3	93
0	1
2	0
0	0
71	0
0	2
220	0
253	0
32	882
130	882
0	86
32	86
57	0
95	0
0	0
2	0
0	0
3	13
2	13
47	0
2	232
2	232
4	9
0	9
0	9
0	0
0	9
0	2
0	6
0	2
0	0
14	0
7	0
0	252
102	252
430	0
49	532
0	532
2	0
322	0
75	0
371	0
0	476
0	690
0	656
0	598
196	0
141	0
7	148
0	150
17	150
0	47
4	0
410	0
423	0
18	0
1835	0
0	115
6	115
477	0
132	0
81	1200
0	1200
378	0
843	0
12	61
0	61
0	52
29806	0
0	9
0	9
3222	0
0	11
89	0
420	0
602	0
73	0
0	9
2	9
4	11
141	3
0	1
0	0
0	0
6	0
0	20
0	18
784	0
0	401
29	391
2	291
0	14
3391	0
13	4
4	20
9	0
1	0
17	0
0	156
112	156
2	11
2	0
53	593
0	593
0	130
46	130
99	231
0	231
3	149
112	149
705	146
0	146
2	0
47	118
0	118
1081	0
0	208
67	208
6	0
50	93
0	93
0	0
242	0
71	0
0	266
0	266
964	0
0	277
21	284
0	284
0	261
12399	12634
0	6726
1	12634
104	112
1	112
0	156
77	156
307	0
0	12
5	12
1	0
323	0
6	68
0	68
23	0
193	0
129	0
550	0
192	0
145	0
656	0
147	0
181	0
3	1
146	200
0	200
0	2
0	2
3	0
82	0
880	0
2	59
0	59
362	0
294	0
1048	1605
618	1605
92	110
0	110
0	433
0	519
0	528
0	471
2	470
2	0
6	95
116	95
26	0
2	0
9	0
342	0
0	0
262	0
0	42
28	42
16	0
132	0
4	0
4	0
160	0
507	0
1129	0
78	0
0	17
1	17
41	0
3	361
28	361
98	0
1	0
0	0
0	19
0	18
0	18
0	20
137	0
1	268
0	113
0	318
0	282
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	150
0	146
23	161
11	161
0	154
0	7
0	0
0	7
0	6
694	0
0	2322
553	2322
0	3
0	3
0	0
1	0
2	0
0	0
0	0
2	3
0	3
0	1
720	0
153	0
142025	1
1	0
20	67
0	67
8	80
0	80
128	0
1552	0
66	1
0	1
2256	0
0	283
0	275
2	200
1	4
0	583
0	440
0	500
36	588
0	482
7	593
0	678
0	617
1130	0
0	15
0	42
8	57
26	2
0	2
342	1190
12	1190
815	0
11	8
122	0
74	0
534	0
0	0
4	0
4	3
0	3
0	0
1	165
36	243
0	234
0	243
72	0
65	0
3	37
0	37
1670	0
1	391
0	403
0	383
3	403
3	376
13	0
0	0
0	0
0	0
1265	0
125	56
0	56
14	248
0	248
372	0
21	452
0	452
1	0
9	0
50	0
7	0
914	0
40	0
0	12
4	14
0	14
113	0
5074	0
0	1177
1088	1177
0	74
10	74
1785	0
610	0
0	234
26	234
0	82
0	70
15	82
11	0
1	39
0	39
38	0
60	674
0	674
50	0
1	139
0	139
0	164
0	166
0	196
332	0
7	0
0	14
0	1
0	15
5	66
16	66
166	0
63	0
5	254
14	254
0	262
0	483
0	568
39	995
759	0
4	0
1733	0
141	0
11462	0
586	0
68	339
0	339
0	182
73	182
0	1096
185	1374
0	1374
0	0
92	0
84	0
71	0
1	109
69	114
0	114
844	0
1	0
0	0
0	1
0	2
0	1
0	6
0	0
1	6
0	4
0	1
27	6
5	0
6	19
24	2
0	0
0	0
4	4
0	1
0	0
335	0
137	0
0	190
0	239
119	239
0	0
1	23
0	23
0	240
35	240
3	198
0	223
0	218
18	223
114	0
692	4470
0	4470
375	0
226	0
441	0
0	123
2	123
0	88
0	26
0	0
1	0
61	0
86	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
2	0
229	0
12311	0
0	35
14	37
0	37
0	152
39	167
0	167
51	0
0	0
0	0
0	0
0	0
0	14
3	14
0	12
0	572
43	572
2171	0
1	0
829	0
0	99
482	99
414	0
55	674
0	674
481	0
0	0
0	0
49	0
60	0
0	56
58	56
0	419
59	419
6	419
1802	1415
522	0
101	0
1173	0
0	415
19	415
25	34
0	34
1	1
11	1703
19	1703
0	967
746	0
0	3
0	3
0	3
31	3
0	27
0	31
0	23
0	35
0	20
0	33
0	2
0	2
0	2
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
21	0
551	0
4	0
38	0
0	427
243	427
1	10
0	10
31	66
0	66
9	0
754	5220
0	5220
770	0
0	0
0	15
5	15
0	1
0	1
586	0
0	23
3	31
0	31
12	0
9	150
0	150
144	0
1904	0
0	993
255	993
347	0
0	374
67	360
0	253
0	0
72	211
0	211
0	230
0	205
0	252
0	213
5205	0
845	0
9	0
6	0
25	0
8	86
0	86
0	77
24	326
0	311
2	326
0	283
0	291
563	0
262	0
40	276
0	276
0	1
0	1
0	14
12	0
0	0
156	0
1	0
218	0
0	0
5	0
407	0
0	105
0	145
27	164
0	164
19	75
0	75
680	9
1	4
74	0
3	0
0	5
0	8
0	5
0	8
1	5
67	81
0	81
5	0
32880	0
54	0
266	0
4	0
0	473
0	401
16	473
0	22
0	22
0	30
0	33
0	6
0	14
0	25
0	11
576	0
3	0
7	0
276	0
394	0
0	241
105	241
90	0
0	704
116	930
0	683
0	930
33	438
0	438
1209	0
0	369
0	396
2	529
22	529
4	196
0	196
90	0
61	0
6	0
344	0
403	0
201	0
0	36
10	13
0	23
1274	0
8	1462
212	1462
121	28
2	28
0	25
0	54
0	19
29	54
0	126
14	0
0	180
27	180
14	82
0	82
0	81
5	152
7226	156
0	156
0	77
41	614
2	614
2485	0
2	23
0	1
0	22
0	222
0	254
0	88
0	123
202	0
463	0
0	125
903	125
920	0
132	0
1788	0
0	194
54	194
63	0
45	0
26	0
0	0
0	0
0	0
155	0
0	111
0	10
4	111
1	0
26	12
6	0
303	0
5	36
0	36
0	0
10	0
8	0
494	0
0	6
0	8
0	9
261	0
1557	0
0	700
422	760
100	760
8	159
0	159
0	150
0	0
354	0
108	0
20	0
107	0
2	28
0	8
0	28
1	4
0	4
0	4
814	0
786	0
277	0
25	0
0	237
65	237
0	237
16	0
806	0
303	0
258	0
0	144
3	144
0	119
0	68
32	119
5289	0
11	2
0	2
0	948
360	948
18	1515
1	1559
21	1531
0	1469
132	0
464	0
1674	0
103	0
0	291
0	250
7	337
0	292
13542	0
4	396
128	396
457	0
408	0
1	0
46	1
0	3
122	3
676	0
3	631
169	631
0	615
0	520
120	0
13	18
0	18
0	0
3	0
1	20
0	19
0	20
59	208
0	208
0	197
7696	0
96	0
1	30
1	30
1	143
109	143
178	0
251	0
0	214
0	222
0	230
0	222
238	0
718	0
0	149
56	149
3	158
1	158
0	102
16	0
4336	0
1200	0
