UniqueCount	AmbigCount
120	0
5	0
415	0
195	0
0	0
1	0
965	0
414	0
4	0
2034	1
0	62
0	62
1	521
29	521
322	0
97	0
601	0
191	0
0	10
0	10
0	289
3	286
7	286
5	289
240	1
278	0
408	0
49	297
0	297
0	289
4	253
0	207
18	0
302	0
33	436
112	436
0	436
1103	37
309	0
9	165
4	165
127	0
0	1367
61	1330
32	1162
181	1256
516	0
139	0
701	0
28	0
323	405
0	405
41	0
126	0
630	0
88	0
94	0
835	0
6	0
6282	0
194	0
23	0
115	0
228	0
9	109
7	109
193	753
0	753
0	1
2	1
144	0
221	0
49	272
0	272
202	0
679	0
14	0
0	255
12	255
0	81
27	81
19	86
0	86
2	270
2	283
0	299
0	272
1	297
10	312
308	0
9	27
0	27
129	0
365	0
516	0
85	0
1	680
32	680
0	310
93	310
0	97
8	97
305	0
201	0
195	0
10	37
0	37
1	0
1	0
24	45
3	45
0	0
0	4
0	4
46	235
6	235
1	47
16	47
15	9
0	157
42	157
1	0
11	2057
0	2173
6	2051
70	1969
5	1975
1	1969
5	1975
195	702
15	702
14	702
62	0
300	0
108	316
78	305
9	316
5	305
33	0
15	0
539	0
211	0
116	0
201	0
138	0
727	0
177	0
64	0
50	0
298	1714
0	1714
2	155
0	161
0	146
3	146
2	127
27	0
197	0
177	0
18	0
18	0
428	0
131	0
548	0
883	0
87	0
241	0
47	0
1236	0
161	0
0	0
414	0
174	0
202	0
804	0
14	61
14	61
415	1606
0	1606
88	0
47	0
5	61
0	61
0	39
5	264
65	211
43	246
397	0
0	1141
17	1069
76	1083
56	923
371	923
6	0
82	0
75	0
665	0
178	0
162	1289
55	1289
3	0
262	0
0	441
166	441
95	0
397	0
29	340
2	340
99	0
0	0
43	0
23	410
23	410
40	954
4	954
3	901
433	0
2138	0
5	155
24	155
785	0
38	362
36	353
0	339
3	330
104	330
0	330
0	0
5	0
55	222
0	222
0	1108
14	1065
3	1090
52	255
25	255
0	553
0	529
0	549
0	525
3788	0
784	0
603	2271
556	2271
5	938
0	869
20	937
270	0
506	0
624	0
91	363
6	363
0	61
3	61
2	61
8	0
0	130
20	129
0	128
96	0
108	0
298	0
181	0
0	276
0	241
1	271
0	263
0	253
4	31
0	31
125	0
74	889
0	948
45	896
0	771
0	580
3	0
28	0
45	159
0	159
1402	0
140	0
7	825
51	825
2	0
217	0
136	2096
61	2096
27	280
1	280
7	479
70	479
0	203
10	177
0	174
0	182
6	31
0	31
164	561
0	561
253	0
213	0
0	42
20	42
195	0
14	335
42	335
18	298
0	0
73	0
201	0
317	0
159	0
8	105
0	105
8	216
4	216
81	0
56	1132
1	1438
73	1360
0	1101
0	1127
0	1004
1	271
72	271
0	359
0	352
10	331
0	340
0	329
37	0
3624	0
0	369
19	344
1	313
92	356
0	305
465	0
507	0
171	0
