UniqueCount	AmbigCount
2	0
0	0
1	0
0	0
0	0
0	0
28	9
0	0
0	0
0	0
0	1
18	0
18	7
11	0
0	0
1	0
8	0
0	0
0	38
13	38
0	9
12	17
0	17
0	0
0	0
1	1
0	1117
0	0
0	0
0	0
0	0
0	0
0	0
1	2
1	0
2	1
0	0
23	40
0	494
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1024	0
106	0
7	16
11	16
1	1
23	0
11619	0
1619	0
1580	0
4	3
311	0
1	0
29	0
6352	0
0	958
17	1027
0	1052
3	800
1728	0
0	15
0	15
1	0
1276	0
8	0
0	2
3	2
0	2
3	0
2	0
822	0
1	0
338	0
5080	0
9	16
0	16
670	0
226	938
0	938
402	0
4738	0
1	3
0	3
2	0
0	1021
0	1260
8	1087
646	0
15	0
96	0
87	0
108	0
639	1867
442	1867
582	0
0	33
2	33
0	0
2	0
0	0
256	0
16	2944
1971	2944
4054	0
101	671
0	581
169	251
29	277
0	401
1	621
0	584
0	368
2	310
0	356
0	322
22	0
1666	3822
7	3822
0	106
1	76
0	113
0	111
0	104
2	0
15	23
4	57
0	34
46	890
111	890
2	0
15	16
0	15
11	12
0	0
0	0
1	0
1	0
0	0
38	0
12	1
1927	0
4	0
0	0
0	1
0	0
3	0
0	0
0	0
0	0
0	0
20	0
0	181
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
6	1
4	0
0	0
14	0
2	15
0	10
4	1
0	1406
139	1406
3	1285
5	0
0	0
2	0
0	0
3	1
0	0
0	0
0	0
1	0
2	0
0	27
14	27
1	0
3	0
18	2
1	569
3	1252
15	1252
0	1236
0	0
0	0
0	0
6	23
0	1
0	6
0	0
0	0
1	0
0	0
0	0
3290	0
6	60
24	60
98	574
13	574
34	0
172	496
456	496
2678	0
72	4266
17	4262
0	4266
0	877
1	756
875	460
0	460
851	318
63	318
3182	0
459	0
16673	0
136	491
53	491
6542	0
95	6042
49	5317
290	5774
