UniqueCount	AmbigCount
285	0
1	0
690	0
384	0
1	0
1	0
26	0
827	0
7	0
10180	2
0	34
4	34
6	1769
123	1769
691	0
141	0
897	2
323	0
8	44
0	44
2	564
4	549
4	550
19	564
349	5
413	0
560	0
89	482
0	482
0	467
20	410
0	314
106	0
698	0
32	1033
216	1033
0	1029
3188	22
590	0
18	292
23	292
178	0
5	2448
63	2314
48	2049
345	2195
736	0
334	0
1457	0
3	0
703	613
0	613
0	0
100	0
1301	0
104	0
145	0
2232	0
14	0
8725	0
432	0
9	0
197	0
363	0
8	186
12	186
293	1008
0	1008
0	3
0	3
209	0
295	0
66	432
0	432
403	0
1559	0
18	0
0	343
20	343
0	155
14	155
28	77
0	77
9	497
1	564
0	599
0	537
9	618
24	648
66	0
3	35
0	35
242	0
682	0
1040	0
10	0
1	969
26	969
0	691
63	691
0	244
24	244
641	0
387	0
118	0
21	74
0	74
0	0
3	0
20	100
0	100
1	0
0	5
0	5
98	579
7	579
14	201
22	203
35	54
0	90
19	90
2	0
11	4298
0	4498
25	4296
185	3970
9	3983
1	3970
7	3983
395	1242
32	1242
33	1240
62	0
555	0
247	595
198	548
33	595
13	548
94	0
1	0
1054	0
211	0
183	0
144	0
0	0
1145	0
149	0
48	0
42	0
155	743
0	743
3	321
0	340
0	311
9	307
6	257
38	0
582	0
333	0
32	0
33	0
772	0
119	0
1026	0
1481	0
184	0
575	0
79	0
1900	0
210	0
2	0
333	0
163	0
461	0
1267	0
7	46
14	46
836	2923
0	2923
234	0
65	0
0	25
0	25
0	23
8	1098
153	953
131	1071
548	0
0	2288
50	2095
130	2211
107	2160
872	2160
1	0
39	0
34	0
996	0
314	0
352	2486
152	2486
3	0
335	0
0	390
169	390
228	0
908	0
66	660
4	660
256	0
0	0
69	0
97	1132
33	1132
20	1071
1	1071
2	1039
601	0
3803	0
2	276
26	276
2225	0
65	795
68	774
10	734
1	713
128	311
0	311
1	0
2	0
121	532
0	532
0	1926
21	1861
4	1852
88	168
80	168
0	501
0	500
0	499
0	498
6844	0
2105	0
573	3319
336	3319
1	1274
2	1193
37	1266
534	0
844	0
754	0
109	962
1	962
2	134
18	134
5	134
20	0
0	249
4	249
1	246
146	0
253	0
278	0
172	0
0	704
3	607
7	696
0	679
0	661
8	29
1	29
192	0
319	2241
0	2389
87	2250
0	2010
0	1629
0	0
9	0
104	379
0	379
1980	0
202	0
77	1792
126	1792
4	0
329	0
211	3257
129	3257
63	331
11	331
2	525
117	525
0	167
2	148
1	135
0	159
9	50
0	50
357	815
0	815
350	0
134	0
0	54
11	54
364	0
25	1326
237	1326
47	1128
1	0
162	0
323	0
395	0
182	0
0	76
0	76
14	203
1	203
0	0
64	1571
0	2056
106	1930
0	1563
0	1616
0	1463
4	271
93	271
0	506
0	501
18	481
4	460
0	428
28	0
260	0
0	613
26	547
10	515
174	590
0	496
929	0
1387	0
65	0
64	723
0	727
91	622
355	12
428	0
338	0
1725	0
6	0
7	0
0	0
459	0
3	355
19	355
866	0
0	4080
201	4034
28	3882
15	3617
874	1809
0	1809
0	805
169	805
1231	0
4482	0
7	96
0	96
830	0
484	0
963	0
3608	0
707	0
130	0
0	0
0	0
765	0
13	0
14	0
0	0
4	0
58	0
7	886
133	886
4	11
2	11
7	1522
1	1634
0	1686
11	180
129	180
2	623
36	584
3	708
0	722
7	702
34	711
0	537
1501	0
17	488
0	488
224	0
56	138
7	138
299	0
155	386
1	386
29	0
3	943
1	940
128	943
248	0
868	0
1	0
638	0
150	20
449	0
12	216
0	216
16	0
17	2267
28	2303
8	2280
21	2212
2	2304
0	2331
3	2294
0	2286
798	0
0	249
108	249
40	0
9	0
1	435
13	435
3004	0
821	0
184	0
253	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
10	90
4	90
180	0
394	0
1041	0
47	0
516	0
322	0
5558	0
54	211
0	211
177	0
562	0
82	0
119	0
498	0
63	3951
0	3951
30	1064
161	1064
221	0
42	0
255	0
832	0
1	0
2250	0
3014	0
152	0
2814	0
598	0
596	0
370	0
218	0
169	0
855	0
693	0
0	88
55	88
207	0
105	60
4	60
372	9
2551	0
611	0
405	0
1431	0
109	1367
46	1367
3	0
133	0
4	672
58	672
71	382
202	0
0	382
302	0
570	0
865	0
531	0
3	0
50	558
8	558
147	0
389	0
4	1702
1	1628
138	1701
995	0
0	346
2	340
0	320
1	333
1	341
0	348
0	280
9	551
42	549
10	541
104	539
0	512
1	0
0	511
3	430
0	429
0	470
0	424
316	0
2500	0
35	3699
147	3699
2	3699
11	0
10	0
0	620
80	620
50	0
102	0
3	4581
2	4445
30	4468
0	4637
0	4744
0	4733
0	4689
0	4692
0	4648
0	4681
0	4591
0	4735
0	4842
0	4831
0	4790
0	4779
0	4744
52	0
341	0
890	0
521	0
263	84
60	0
162	0
158	333
124	12
68	737
0	737
16	0
92	1138
130	1138
2	0
422	415
55	415
705	0
2916	0
2	0
791	0
605	0
82	491
0	491
1409	0
946	0
14	3774
18	3758
0	3795
27	3774
142	1619
26	1619
0	0
7	300
0	300
426	0
539	0
9	0
612	0
112	0
9	1897
0	1942
1	1855
44	1940
12	1942
874	0
662	0
13	2314
159	2314
207	0
0	49
1	52
23	52
217	0
1044	0
1597	0
61	0
0	305
14	305
269	0
445	0
210	0
2990	0
55	0
0	50
0	50
1487	0
542	0
184	0
1484	0
3085	0
41	0
0	1264
0	1367
4	1449
0	1573
0	1626
219	1539
0	1836
703	818
0	846
28	845
16	0
175	0
0	3106
36	3082
44	3051
86	183
0	182
0	183
1973	0
7	0
142	0
1178	0
8	0
4	796
28	796
403	0
519	0
51	1887
0	1427
0	1923
0	1920
12	1393
0	1430
67	1881
20	1717
16	173
8	173
8	27
11	27
405	0
13	0
13	0
242	0
287	0
150	0
188	0
360	0
205	0
4	643
86	643
55	7364
25	7364
226	7364
309	7364
6	7462
35	7312
10	7327
310	7372
0	7463
33	7364
56	7364
94	7364
139	7009
80	5996
2	0
406	0
1871	0
9	23
27	23
0	774
13	774
1239	0
55	0
483	0
159	0
68	0
4	722
84	722
8	191
353	191
1510	0
1	1317
