UniqueCount	AmbigCount
1	2
0	0
0	0
1	1
0	16
0	0
1	0
7	34
11	0
0	14
0	0
4	0
2	2
0	1
29	23
0	133
0	152
0	0
246	200
2	188
0	0
0	7
2	3
1	0
1358	0
0	0
28	0
18	0
0	15
0	22
0	26
0	25
151	368
0	187
6353	0
106	1
0	40
2040	0
392	0
49	0
681	0
900	0
77	0
4	0
44	0
123	0
62	0
5	0
4	3
0	3
4	18
2	15
0	15
21	0
23	4
2	1
8766	0
14	297
47	0
17	41
91	1
29	71
6	0
2	1
12	33
0	407
6	62
925	0
3	19
20	0
224	0
0	0
1666	585
0	0
197	0
5639	0
77	54
99	1
18	12
5	1
0	0
5770	0
330	0
634	0
104	0
784	0
119	0
675	0
95	442
0	442
66	0
0	247
17	260
2	285
1	270
52	260
0	245
4	1568
141	0
950	0
244	0
5	80
132	80
812	0
1914	0
225	0
5417	1
8	7
0	7
0	5
18	0
0	0
4	0
2	0
19	0
0	0
4	109
8	109
1	205
0	205
1	51
6	0
6	0
1394	0
19	0
349	0
21	0
226	0
292	0
0	0
19	0
148	0
30	0
25	0
27	0
2	53
0	53
93	81
0	81
2460	0
1344	0
196	0
9	2480
169	2480
9	0
1	0
0	0
1307	0
81	0
7	0
3	0
79	14
4	14
9	134
0	134
19	132
581	0
466	442
0	442
5	155
18	155
104	0
4	366
20	366
4	66
10	0
788	0
165	701
0	701
0	467
0	545
389	0
2	5
0	5
15	7
35	105
0	91
474	0
4	35
0	33
1	35
56	0
2307	0
1	316
821	924
0	924
713	0
532	103
0	129
0	84
1	120
494	0
7	0
222	709
4	569
0	709
594	0
40	0
20	135
0	135
623	0
222	0
386	971
0	971
397	0
39	320
275	320
331	0
1963	0
119	990
279	990
2	819
491	0
0	190
0	259
0	137
354	317
0	256
0	317
0	168
1905	1538
0	1538
521	0
0	234
35	234
20	224
9	291
0	203
24	0
23	246
1	246
0	222
211	0
533	0
58	0
135	97
0	73
0	97
59	0
22	2
9	1
0	103
0	0
11	12
326	0
8	0
14	2
0	17
2	0
6	1
3	11
3	4
46	0
3	0
11	1
7	3
12	1
1	0
3	3
0	0
1	0
7	0
14	0
57	1951
35	1742
88	1615
32	16
0	1
20	89
2	0
0	0
23	0
0	2
27	0
4	0
885	0
271	201
0	201
549	0
238	1471
0	1471
6	0
6	0
22	2
1	2
19	0
689	0
1127	0
238	0
443	0
2	0
343	0
2252	0
159	56
1	56
6	258
11	220
0	264
1	109
378	182
0	0
3	7
1706	0
4	0
20	1
0	0
5	0
0	11
836	7
146	0
22	0
1	0
1	0
18	0
2	0
3	0
9	1
2	0
1	13
3	0
1	1
0	6
0	0
0	2
0	0
0	1
0	0
22	0
311	2
6	0
176	0
12	3
6	1
1	0
3	0
0	0
2	0
3	11
0	11
76	0
19	0
750	528
13	528
57	433
35	11
0	3
0	11
22	0
10	0
0	156
6	156
3	156
0	148
192	911
0	911
375	0
1	710
0	702
5	717
1047	0
0	310
17	302
0	257
48	287
0	298
0	1247
0	1112
40	875
1651	0
154	0
0	145
