UniqueCount	AmbigCount
2	0
0	0
3	0
0	0
0	0
0	0
14	3
0	0
0	0
0	0
0	0
9	0
24	22
7	0
0	0
2	0
4	0
2	0
0	26
5	26
0	6
4	10
0	10
0	0
0	0
0	2
0	1161
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
16	26
0	509
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
713	0
144	0
7	15
6	8
3	3
28	0
18395	0
1908	0
2848	0
7	1
393	0
3	0
41	0
4553	0
0	1060
30	1134
0	1167
5	888
1514	0
0	25
2	25
0	0
1232	0
11	0
0	2
7	2
1	2
0	0
10	0
665	0
14	0
391	0
3276	0
31	28
0	28
830	0
282	904
0	904
420	0
4034	0
2	31
0	31
0	0
0	923
0	1150
3	996
601	0
5	0
32	0
19	0
87	0
681	1327
304	1327
211	0
0	13
2	13
0	0
2	0
0	0
240	0
3	1568
1093	1568
4015	0
138	879
0	761
219	261
33	313
0	425
0	612
0	594
0	413
0	244
0	407
0	382
14	0
1635	3864
6	3864
0	89
0	71
0	86
0	92
0	95
2	0
14	39
5	78
0	39
53	982
127	982
2	0
19	25
0	23
11	7
0	0
0	0
0	1
0	0
0	0
34	0
11	0
1909	0
3	0
0	0
1	2
0	0
1	0
0	0
2	0
0	0
5	0
23	0
0	210
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
9	1
8	0
5	0
23	0
0	12
0	8
6	4
0	1461
126	1461
0	1338
13	0
0	0
2	0
1	0
6	2
0	0
0	0
0	0
0	0
1	0
1	12
1	12
0	0
9	0
12	0
0	732
0	1043
19	1043
0	1031
0	0
0	0
0	0
3	39
0	2
1	7
0	0
0	0
0	0
2	0
0	1
3606	0
1	51
20	51
120	747
25	747
24	0
218	496
475	496
3109	0
55	5237
7	5234
0	5237
0	1046
0	910
822	437
0	437
731	287
59	287
3846	0
418	0
20321	0
161	847
82	847
8575	0
80	7803
78	7017
415	7536
353	6741
