UniqueCount	AmbigCount
5	0
1	287
94	287
587	0
4	64
160	64
2019	0
1058	0
0	1828
2192	1828
2228	0
0	605
124	605
0	1137
1100	1137
224	0
24	0
82	0
17	0
17	0
23	0
9	0
4	0
76	0
2	0
0	0
28	0
10	0
6	0
328	0
2622	0
846	0
10	0
0	0
13	0
9	1235
425	1235
5	840
254	840
2	1629
1032	1629
3922	0
2835	0
0	0
0	0
0	0
2566	0
6914	0
893	0
564	2474
0	2474
1	0
7	0
1	0
3	0
39	1049
213	1049
5	503
481	378
2	0
1362	876
0	876
624	0
112	46
26	0
7	0
11	0
268	0
0	675
0	523
0	768
13	7172
39	7172
0	1076
924	1082
0	1082
8	0
84	525
0	525
99504	1
5	13
3	13
25	8
23	3
0	544
835	544
0	210
550	0
4	0
5	0
0	1982
18	2035
0	2639
0	1954
3224	0
177	0
4332	0
1309	0
15	0
0	706
683	706
1824	0
2303	0
0	0
0	101
0	110
14	110
1765	0
9	0
15	5
0	0
327	162
0	162
11	0
47	0
0	207
161	207
7	86
416	0
1047	0
184	0
1339	0
143	850
70	850
94	633
107	633
0	0
0	0
0	0
0	0
65	1343
0	895
130	1136
0	207
1	71
0	1
6	1
19	0
3	0
24	0
34	0
4	0
1167	0
0	0
0	0
19	0
4	1
0	0
1	0
5	4
4	0
1646	0
21	0
0	905
2	650
0	1186
2	908
1	916
912	2703
0	2703
0	2516
1	1654
0	1676
60	1676
8	0
7897	0
0	281
57	321
0	321
4	12
22	12
0	1454
0	1697
127	1682
213	644
0	644
1544	0
190	126
257	126
2	88
46	88
2321	0
109	0
123	0
466	0
0	542
725	542
4	0
5	0
4	0
5	0
11	0
37	3
178	57
0	0
1	0
14	0
109	0
0	0
67	0
2	0
0	0
0	233
0	717
0	642
0	479
0	596
0	834
455	0
1488	0
0	0
0	0
0	0
0	0
23	0
27	0
3	0
0	12
1	12
8	0
3	212
0	238
0	194
12	0
0	429
0	398
1	357
621	0
0	0
321	0
0	271
511	271
20	2
18	0
43	0
0	0
15	0
5	5
6	0
253	0
0	0
1	0
12	0
17	0
1	4
23	0
0	0
8	0
9	0
2	0
0	0
7473	0
41	0
2400	0
4	598
0	682
1	514
3	0
89	0
0	0
2	0
101	0
6	8
0	8
7	0
1	0
5	0
3	0
0	0
0	0
0	0
3	0
3	0
1	0
0	0
27	0
77	0
19	27
3	27
0	142
94	142
0	22
39	0
1935	0
0	234
0	195
49	234
2	222
1191	0
834	0
45	0
174	0
0	0
183	0
59	0
75	0
71	0
276	0
223	0
184	0
42	0
51	0
73	0
210	0
62	0
45	0
100	0
38	0
110	0
225	0
115	0
242	0
80	0
35	0
0	81
11	81
85	0
31	0
0	0
0	0
5	0
3606	0
1752	0
0	1894
283	1894
0	137
24	137
23	0
0	0
0	19
2	19
1	0
7	0
2	0
2	0
0	0
1042	0
0	256
0	204
41	256
0	0
4837	0
3485	0
949	2755
0	2755
397	0
1029	0
