UniqueCount	AmbigCount
0	0
6	0
0	1
0	0
1	0
2	0
4435	0
3	0
589	0
12	1
38	0
15	4
185	0
4	0
0	0
1	0
0	0
8	5
20	1
0	0
0	0
0	0
418	0
0	0
1	1
0	0
20	0
0	0
0	0
192	0
8	0
6	0
3	0
1	4
0	0
0	0
0	14
0	0
0	0
0	4
4	4
28	0
2	4
0	0
1	0
0	0
6	0
260	0
0	0
770	0
1	0
1797	0
9	861
0	861
0	843
0	861
0	860
0	476
0	488
2	488
47	0
18	0
1851	0
0	1400
142	1400
1	48
6	48
0	715
120	532
140	715
0	705
98	705
0	1325
0	1351
0	1451
0	1477
1918	0
1	265
0	276
0	433
0	21
46	21
3	336
0	318
194	336
11580	0
2	42
69	42
4	28
0	42
1	42
46	0
2319	0
1049	0
0	0
1081	0
1	0
27	0
1428	0
149	0
686	0
0	0
8	0
0	16
0	16
430	0
103	0
598	0
0	4
0	4
1118	0
0	275
126	275
755	0
345	0
0	701
0	857
0	749
0	870
0	890
0	1011
12769	0
1041	0
579	0
3	15
0	15
0	17
451	0
926	0
0	461
89	461
685	0
2	0
2	0
1	0
11	0
142	0
1211	0
837	0
0	4263
0	7581
356	7581
0	2715
435	2715
1608	0
18	0
1	0
0	0
100	0
474	0
193	0
2236	0
35	0
448	0
1157	0
0	479
2	508
0	626
437	0
685	0
11625	0
477	0
78	0
537	0
5	329
670	329
55	271
0	233
0	272
0	186
82	186
1656	0
816	0
523	0
1194	0
0	314
384	314
27	342
2116	0
22	3715
0	2790
154	3715
418	0
3782	0
0	1070
1	810
0	1032
0	1179
0	1104
0	1131
0	1080
0	1152
4	0
121	26
0	26
0	25
726	0
6	104
0	60
153	104
37	547
0	466
0	547
787	0
0	9
0	8
0	13
0	20
8	20
613	0
153	0
8	0
898	0
0	641
0	838
10	544
6187	0
1358	0
0	0
1587	0
683	0
4694	0
3835	0
0	272
197	272
0	12
2	12
323	0
2183	10458
1	10458
55	0
3	0
3	0
2	0
186	0
38	0
2	0
1453	0
0	0
40	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	0
1	0
8	0
0	993
152	993
5	0
7	0
1	0
0	0
0	0
0	0
753	5074
0	5268
10	4166
3447	0
9	0
460	0
240	0
321	0
50	0
88	1
1250	0
0	85
0	102
2	102
419	0
6582	0
1	0
17	0
4	0
5	0
13	0
3	0
91	50
1	0
0	0
0	896
1304	896
27962	0
8	0
3	0
176	3
0	0
262	3
0	0
7	2
0	0
1	628
155	628
4606	0
2	47
3	47
375	0
1	0
4	0
9	0
9	2
10	0
1	1
0	1
2	0
0	0
1	1
9	1
1	1
0	1
117	0
1	0
447	0
255	0
0	1504
0	1555
0	1512
3	1551
0	1643
0	1543
0	1655
60	0
0	0
1	0
1	2
1	0
0	0
0	0
0	0
0	0
675	0
0	0
17	0
26	0
971	0
0	0
5	0
0	0
1150	0
101	0
1324	0
0	175
46	175
13	160
1063	0
303	0
148	0
1292	0
806	0
0	241
56	241
0	85
89	85
3969	0
1049	0
0	0
3	0
0	8105
243	8105
2029	0
0	0
5	0
14	0
320	11
2	0
0	9
2	13
0	9
0	13
0	0
1051	0
0	0
25	0
0	192
21	192
110	0
2	0
208	0
0	452
121	452
7	252
25	252
1	0
4	278
28	278
41	278
4805	0
587	0
0	0
1	0
0	0
1	0
68	243
2	243
218	0
0	580
77	580
107	0
5	4
0	0
0	0
0	0
1581	0
814	0
0	0
825	0
802	0
2	0
1	0
0	2
0	2
0	0
1	0
4	0
0	2
0	2
0	1
1	1
0	0
0	1
0	1
4	0
0	1
8	0
0	12
0	10
0	12
7	1
6	0
4	0
0	0
3	0
0	0
2	0
1	0
3	0
0	1
3	1
12	0
0	0
1	0
0	0
1	0
1	0
3	0
0	0
3	0
15	7
0	1
2	1
41	0
1622	0
143	0
4207	0
32	125
0	125
250	0
0	3408
70	3138
5	2843
0	3381
2	0
23	1
280	0
0	11
17	11
0	0
32	0
0	0
0	0
1	0
41	0
1862	31
118	1854
1	4
0	4
247	0
0	7
0	8
0	8
70	0
211	0
3429	3623
336	0
0	37
0	62
0	19
628	62
0	36
238	36
0	127
1428	127
0	1819
4277	1819
379	0
538	0
1218	0
841	0
0	0
152	0
15	1648
0	1599
0	1644
0	1648
1	0
11	0
689	0
0	601
2	601
0	500
408	0
0	5
5	5
1	0
31	0
0	0
0	0
5633	0
3669	0
0	4
3	4
192	0
591	0
3399	0
107	0
0	3
2	3
2651	0
1457	0
1185	0
803	0
708	0
1509	0
0	169
72	169
1980	0
7	0
1	63
37	63
3	178
54	178
14	1338
362	1360
0	1336
1288	0
0	2
0	2
0	2
1	182
3	250
6	321
4	321
0	317
59	0
3	0
1	0
97	0
1	0
1	0
44	0
236	1792
47	1792
2	279
907	279
595	27
10	0
1	0
2	0
0	0
1	0
1	0
2	0
0	0
0	2
0	0
7	0
12	0
18	0
11	1
5	0
2	0
5	0
3	0
41	2
2	0
0	0
66	0
0	0
1178	0
91	0
0	118
43	118
51	2069
304	2069
3	539
17	539
705	0
0	0
0	0
0	0
0	0
0	256
197	256
287	0
213	0
686	198
42	198
210	6
685	0
6	74
46	74
259	0
47252	0
363	0
0	428
796	428
0	95
1	78
48	173
71	0
420	0
30	0
0	898
0	764
0	931
68	914
0	939
0	0
0	0
0	0
0	0
0	0
0	18
20	18
1	62
5	62
1	24
0	20
23	24
3113	0
5	0
5	0
22	0
293	0
673	3
567	0
17	0
4118	0
810	0
678	0
0	27
3	27
0	0
3	0
18	0
0	1
0	1
188	18
167	0
791	0
0	0
635	0
0	0
0	0
37	17
26	0
1	3
0	0
23	0
1	0
199	0
5	0
3	0
4	0
3	2
319	0
5	2
200	181
0	0
24	0
3968	0
0	8
0	8
0	8
5	631
75	631
77	0
0	77
0	77
0	4045
0	1391
24	3856
1144	4553
4597	0
271	263
850	0
9	722
228	722
141	0
0	0
368	0
0	0
0	0
19	0
35	0
1	0
0	0
265	0
1	0
15	0
0	1
4	0
0	0
0	0
0	0
448	0
128	0
0	0
0	0
12	0
0	0
11	0
0	0
0	0
733	0
37	0
1	0
0	35
2	35
0	35
443	0
405	0
3	1032
217	1032
431	1074
988	0
3	0
229	0
0	109
13	109
1926	0
963	0
472	0
1841	0
0	464
172	782
1	902
140	0
1401	0
312	0
1404	0
3	2334
94	2334
919	0
944	0
5507	0
1939	0
74	0
5	0
14	0
0	0
0	0
1	0
1	0
34	0
12	0
28	0
0	46
4	46
776	0
948	0
0	1257
162	1257
37	26
71	611
0	736
77	733
1	0
0	0
0	0
0	0
0	841
0	1
0	1
0	0
24	840
3	0
749	0
11	0
0	10
6	10
62	0
0	744
1	627
83	775
0	958
0	1153
99	1153
2118	0
1	2685
8	2685
1	0
10	0
0	0
0	0
13	1
0	2
899	0
35	0
3	0
240	0
294	0
0	521
1783	521
406	0
1977	0
6120	0
419	0
3	0
445	493
192	493
36	278
13	212
0	278
276	0
740	0
7	540
0	540
5	26
0	26
0	883
0	1247
0	1019
2	1247
7	83
226	83
25	0
205	0
0	627
10	627
0	962
201	962
2169	0
0	18
0	14
0	20
0	46
0	69
2	69
128	0
625	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
334	0
0	4
1	4
908	0
181	0
1440	0
0	1456
267	1456
0	3652
0	3016
230	3652
1257	1
0	1
1010	0
3992	0
514	0
525	0
3049	0
3	26
0	26
917	0
1584	0
0	3792
1103	3792
1547	0
2130	0
5179	0
1238	0
1413	0
14	0
950	0
1510	0
839	0
481	0
176	0
1014	0
0	226
0	210
9	226
0	216
767	0
0	165
51	165
0	358
0	421
11	232
6436	0
2412	0
2518	0
3993	0
144	0
131	0
4	0
0	32
14	32
0	0
1058	0
1	0
949	0
1	0
3	0
109	0
400	0
0	453
0	433
0	465
0	421
153	0
418	0
110	0
8	0
4	0
0	0
0	0
1389	767
1	11
23	11
64	0
131	0
289	0
76	0
389	0
388	0
3580	35
1175	0
4728	0
0	6
2	6
32	0
0	0
5	0
1	0
503	0
0	43
0	44
2	44
0	0
13	0
0	246
2155	246
0	889
0	827
0	1019
0	957
383	129
1508	0
3456	0
81	0
3552	0
1341	0
3542	0
254	0
11	0
42	0
5	69
184	32
0	427
243	427
1747	0
0	652
680	652
0	883
2	748
0	1096
304	1096
58	1165
60	1165
0	43
46	211
727	211
1479	0
16	5
3	1
0	23
10	23
0	3
3	5
36	0
0	5
10	15
0	66
0	37
61	70
1	0
0	0
4	2
0	0
0	0
6	0
6	0
569	0
15	0
1	0
38	0
1	2
1	0
2	0
2	1
0	0
0	0
2	2
1366	0
0	455
