UniqueCount	AmbigCount
0	0
0	0
0	0
1	3
0	1
1	0
0	0
1	39
12	0
0	5
0	0
0	0
2	2
0	4
8	6
0	63
0	52
1	0
55	81
0	83
0	0
0	3
0	0
2	0
616	0
2	0
13	0
10	0
0	11
0	12
0	13
0	37
43	241
0	102
2465	0
17	0
0	14
826	0
189	0
30	0
376	0
646	0
53	0
0	0
9	0
51	0
37	0
3	0
3	1
0	1
4	15
3	6
0	6
52	0
13	6
2	3
4122	0
15	199
31	0
14	69
105	0
16	33
3	0
1	1
6	28
0	290
11	71
440	0
3	17
13	0
136	1
2	0
1452	384
1	0
80	0
3162	0
66	20
90	1
8	5
2	2
0	0
3571	0
155	0
240	0
45	0
221	0
40	0
335	0
49	200
0	200
17	0
0	127
12	136
0	154
0	152
57	136
0	127
10	989
130	0
465	0
106	0
0	41
51	41
468	0
1227	0
64	0
3558	2
13	16
0	16
0	15
29	0
0	0
7	0
1	0
10	0
0	0
1	57
2	57
0	69
0	69
0	108
1	0
1	0
1149	2
23	0
177	0
7	0
69	0
222	0
0	0
5	0
26	0
8	0
7	0
13	0
3	27
0	27
38	46
0	46
1376	0
1017	0
100	0
0	1210
66	1210
5	0
6	0
0	0
518	0
31	0
2	0
1	0
31	1
0	1
5	48
0	48
12	48
172	0
165	247
0	247
1	71
12	71
48	0
2	171
3	171
1	25
12	0
338	1
37	195
0	195
0	137
0	159
167	0
3	2
0	2
11	1
13	99
0	88
189	0
5	28
0	27
0	28
20	0
1347	0
0	137
470	399
0	399
404	0
280	60
0	79
0	50
1	65
185	0
2	0
63	515
0	453
0	515
256	0
20	0
16	42
0	42
207	0
73	0
254	336
0	336
186	0
8	183
88	183
142	0
1028	0
56	533
137	533
0	441
239	0
0	77
0	112
0	50
166	143
0	112
0	143
0	68
943	758
0	758
282	0
0	108
10	108
8	91
4	103
0	80
19	0
4	110
1	110
0	100
75	0
370	0
33	0
46	72
0	56
0	72
26	0
10	3
0	0
0	39
0	0
8	6
111	0
11	0
8	0
1	24
1	0
0	2
6	33
1	10
11	0
2	0
7	0
4	1
2	0
0	0
1	2
0	0
1	0
0	0
6	0
15	1139
13	1072
36	1019
11	7
0	0
27	88
0	0
1	0
26	0
0	3
31	0
0	0
538	0
108	131
0	131
265	0
127	593
0	593
6	0
2	4
10	0
0	2
5	0
276	0
813	0
93	0
172	0
1	0
106	0
829	0
71	17
0	17
3	118
5	98
0	120
0	70
210	140
0	0
2	8
758	0
1	0
27	2
0	0
4	0
1	18
320	3
108	1
11	0
1	0
0	0
7	0
2	0
4	0
13	1
1	0
2	22
2	0
2	6
2	15
1	0
2	0
0	0
0	0
0	0
5	0
133	6
3	0
110	0
