UniqueCount	AmbigCount
0	0
8	0
0	0
9	0
0	0
3	0
9192	0
11	3
988	0
21	0
60	1
28	5
379	0
2	0
3	1
0	0
0	0
8	10
54	0
1	0
0	0
1	0
827	0
0	0
1	1
1	0
29	0
0	0
0	0
390	0
22	0
11	0
9	0
2	2
0	0
0	0
3	27
0	0
1	0
0	18
20	18
78	0
3	4
0	0
2	0
0	0
11	0
514	0
0	0
1673	0
2	0
3726	0
14	1259
0	1263
0	1206
0	1263
0	1259
0	680
0	711
18	711
73	0
28	0
3214	0
2	2855
262	2855
0	109
8	109
0	1054
153	810
161	1054
0	1397
165	1397
0	2526
0	2518
0	2678
0	2670
3603	0
4	517
0	577
2	879
0	57
74	57
9	605
0	580
492	605
22563	0
3	84
78	84
3	56
0	82
0	84
96	0
4864	0
1186	0
0	1
2234	0
0	0
38	0
2996	0
271	0
1258	0
0	0
18	0
0	26
3	26
817	0
337	0
1514	0
0	11
0	11
2238	0
0	571
278	571
1662	0
772	0
0	1358
0	1847
0	1450
0	1698
0	1810
0	2059
28536	0
1781	0
1294	0
1	38
0	40
0	48
882	0
1999	0
0	886
133	886
1437	0
7	0
5	0
82	0
13	0
241	0
2440	0
1680	0
0	8792
0	15675
623	15675
0	4982
917	4982
2353	0
33	0
2	0
1	0
194	0
899	0
360	0
3508	0
51	0
998	0
2528	0
1	1030
3	1104
0	1361
816	0
1877	0
17739	0
780	0
162	0
990	0
15	677
1512	677
116	672
0	630
0	675
0	541
332	541
2698	0
1367	0
1141	0
2871	0
0	663
761	663
44	438
3258	0
33	8273
0	6499
382	8273
843	0
7097	0
0	1937
0	1471
0	1836
0	2093
0	1982
0	2025
0	1904
0	2050
4	0
323	41
1	41
0	40
1581	0
12	213
0	110
288	213
51	758
0	670
0	758
1608	0
0	28
0	32
0	51
0	74
16	74
1617	0
303	0
0	0
2038	0
0	1386
0	1750
15	1170
10966	1
2721	0
1	0
3469	0
1651	0
8659	0
7294	0
0	612
420	612
2	63
12	63
556	0
2920	16037
1	16037
121	0
2	0
5	3
0	0
424	0
73	0
8	0
2314	0
0	0
93	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
102	0
1	2
1	0
14	0
0	1451
270	1451
5	0
20	0
0	0
0	0
1	0
0	0
1029	6852
0	7047
20	5628
4168	0
9	0
1045	0
400	0
750	0
134	0
223	0
2174	0
0	178
1	200
10	200
1074	0
11624	0
6	0
38	2
14	0
1	2
39	0
11	0
205	93
0	0
3	0
0	1508
2306	1508
41093	0
9	0
7	0
694	38
1	2
695	38
0	0
4	2
3	0
1	1270
349	1270
8464	0
2	130
7	130
552	0
3	0
12	0
12	0
4	1
128	0
1	2
0	2
2	0
1	0
0	1
9	1
6	0
0	0
205	2
0	2
1076	0
712	0
0	2427
0	2497
0	2445
4	2496
0	2649
0	2461
0	2685
102	0
1	0
4	0
1	1
4	0
0	0
0	0
2	1
1	0
1124	0
0	0
25	0
41	0
1421	0
0	0
12	0
0	0
1804	0
211	0
2617	0
0	329
69	329
19	296
1766	0
481	0
259	0
3163	0
1504	0
0	484
101	484
0	192
190	192
7484	0
1845	0
2	0
17	0
0	13801
559	13801
4276	0
2	5
13	5
29	0
691	57
1	0
0	15
4	19
0	13
0	19
0	0
1732	0
1	0
84	0
0	283
37	283
190	0
1	0
269	0
0	831
331	831
18	462
40	462
3	0
10	631
107	631
142	631
8534	0
1262	0
0	0
0	0
2	0
2	0
141	539
4	539
510	0
0	1197
124	1197
190	0
10	25
0	0
0	0
0	1
3434	0
1592	0
0	0
1678	0
1338	0
1	0
1	0
0	4
6	4
1	0
1	0
7	0
0	1
1	1
0	2
4	2
0	4
2	5
0	5
5	0
0	0
19	0
0	20
0	19
0	20
9	2
7	1
2	0
0	0
20	0
2	0
0	0
7	0
11	0
0	0
5	0
16	0
0	0
1	0
0	0
0	0
1	0
6	0
0	0
14	0
14	32
0	5
6	5
68	0
2905	0
230	0
7266	0
39	234
0	234
572	0
0	5091
144	4635
8	4274
0	5089
20	0
81	1
504	0
1	39
18	39
0	3
75	3
6	0
1	0
5	0
62	0
2556	40
382	2855
0	3
2	3
447	0
0	16
4	16
2	16
103	0
276	0
5424	6273
938	0
0	113
0	197
0	76
1218	197
0	90
795	90
0	225
2626	225
1	3342
8491	3342
937	0
836	0
2706	0
2841	0
2	0
275	0
17	2617
0	2550
0	2616
0	2617
5	0
18	0
1956	0
0	983
4	983
0	821
611	0
0	8
13	8
0	0
96	0
0	8
3	8
7634	0
5803	0
0	2
8	2
270	0
1442	0
4058	0
164	0
0	2
5	2
4140	0
2859	0
2457	0
1374	0
1562	0
2405	0
0	351
147	351
3391	0
26	0
0	118
73	118
27	362
105	362
39	2751
734	2811
0	2766
2895	0
0	1
0	1
0	1
1	343
0	406
13	551
4	551
0	550
105	0
4	1
7	0
209	0
5	0
0	0
106	0
351	2894
108	2894
4	461
1337	461
817	29
12	0
11	0
1	0
2	0
3	0
4	0
5	0
1	0
3	5
2	0
9	0
32	0
46	0
22	2
6	0
3	1
16	0
5	0
22	0
3	0
9	0
206	0
0	0
2318	0
146	0
0	170
58	170
55	2461
384	2461
0	799
34	799
1342	0
0	0
0	0
0	0
1	0
0	602
432	602
503	0
353	1
1500	407
60	407
289	17
1534	0
13	199
89	199
480	0
84471	0
1149	0
0	879
1731	879
0	331
0	420
343	751
147	0
783	0
42	0
0	1688
0	1458
0	1714
113	1690
0	1733
0	0
0	0
0	0
1	0
2	0
0	45
72	45
0	132
11	132
1	27
1	24
30	27
5788	0
2	0
0	0
63	0
749	0
1385	1
1132	0
50	0
7700	4
1842	0
1064	0
0	58
23	58
1	0
2	0
21	0
0	1
0	1
293	77
185	0
1477	0
4	0
1297	0
0	0
0	0
52	22
24	0
1	1
1	4
32	0
5	0
383	0
7	0
2	0
6	0
25	8
711	0
6	0
331	341
0	0
53	0
6171	0
0	13
0	13
6	13
5	1001
102	1001
88	0
0	164
0	164
2	5987
0	2378
49	6327
1547	6973
8819	0
383	391
1438	0
18	1345
423	1345
275	0
3	0
874	0
1	0
1	0
62	0
67	0
0	0
6	0
418	0
2	0
21	0
0	2
16	0
0	3
0	0
0	0
669	0
227	0
0	0
1	0
29	2
0	0
2	0
2	0
2	2
1514	0
123	0
0	0
0	41
2	41
0	40
823	0
1098	0
2	2039
399	2039
777	2710
1590	0
2	0
528	0
0	218
20	218
3538	0
1701	0
879	0
2530	0
0	1029
416	1635
2	1923
303	0
2811	0
643	0
3014	0
1	2382
73	2382
1943	0
2407	0
8144	0
3544	0
126	0
4	0
24	0
1	0
0	0
3	1
0	0
88	0
31	0
54	0
0	77
5	77
1110	0
1747	0
0	2573
318	2573
153	80
60	770
0	952
83	945
1	0
0	1
0	1
0	7
0	1231
0	12
0	11
0	10
38	1220
5	0
1581	0
16	0
0	21
7	21
138	0
0	1204
1	1055
85	1281
0	1591
0	1693
121	1693
3580	0
3	5382
12	5382
1	0
4	0
0	0
0	0
15	1
0	6
1580	0
64	0
10	0
525	0
530	0
0	1036
3753	1036
933	0
3840	0
12273	0
784	0
21	0
1263	973
470	973
68	640
19	453
0	640
563	0
1560	0
15	776
0	776
10	57
0	57
0	1561
0	2248
0	1755
0	2248
12	152
526	152
30	0
388	0
0	955
19	955
0	1753
271	1753
4596	0
0	73
0	60
0	85
0	61
2	91
6	91
116	0
1371	0
0	2
1	2
1	0
0	0
0	2
0	2
0	0
0	0
0	0
4	0
711	0
0	13
7	13
1616	0
370	0
2556	0
0	3210
485	3210
0	7644
0	6287
438	7644
2551	1
0	1
2320	0
7585	1
1283	1
1132	0
6359	0
4	67
0	67
1975	0
2981	0
0	7848
2276	7848
3069	0
3786	0
10408	0
2426	0
2892	0
35	0
1943	0
2486	0
1750	0
1040	0
351	0
2253	0
5	394
0	367
9	394
0	372
1572	0
0	429
120	429
0	678
0	776
27	425
12855	0
4859	0
4341	2
7148	0
295	0
262	1
6	0
0	62
24	62
0	0
2035	0
1	0
1982	0
5	0
6	0
277	0
812	0
0	948
0	921
0	968
0	901
368	0
568	0
168	0
14	0
3	0
2	0
1	0
2201	2223
3	37
27	37
100	0
200	0
547	0
111	0
762	0
689	0
7312	64
2236	0
8719	0
0	6
4	6
33	0
0	0
6	0
5	0
1006	0
0	89
0	90
12	88
1	0
30	0
0	403
2895	403
0	1661
0	1585
0	1882
0	1806
669	242
2702	1
6992	0
190	0
7418	0
2646	0
7378	0
590	0
12	0
50	0
16	104
239	36
0	841
461	841
2287	0
0	1279
1123	1279
0	2024
0	1635
0	2457
669	2453
130	1936
134	1936
0	75
61	312
1240	312
2966	0
48	8
12	0
0	51
18	52
0	8
7	8
26	0
0	7
9	44
0	74
0	42
55	80
0	0
1	1
10	0
2	0
0	0
5	0
13	1
1395	0
47	0
2	0
71	0
4	5
0	0
0	0
3	3
0	0
0	0
3	0
2761	0
0	722
149	722
2628	0
0	4682
0	3866
0	4215
3	4883
2	1804
120	1924
0	1936
0	2
0	7
0	0
0	8
0	8
72	0
5	0
3	0
3670	0
1792	0
6035	0
4184	0
0	1371
152	1371
3387	0
0	42
0	271
16	234
7	330
425	0
423	588
0	588
0	0
0	0
522	0
14	0
183	0
38	0
0	0
0	0
5	0
454	73
0	0
288	73
1617	0
1115	0
202	0
1647	0
294	28
8800	0
2268	0
150	2
0	0
2	0
1914	0
2	0
6	0
10	0
269	0
479	0
1810	0
752	0
7	619
280	619
497	0
118	3709
85	3709
110	1932
0	1932
0	1859
54	0
0	0
0	0
43	0
22	0
0	1575
0	1682
58	1682
1523	0
3352	0
1617	32
2564	0
0	307
0	407
0	581
136	581
4827	0
13	0
0	190
0	123
35	190
88	0
17659	0
143	353
0	353
652	0
0	19
4	19
0	59
0	31
4	33
1	28
0	0
1	3
0	3
10	0
1	1
0	63
40	200
0	12
0	103
0	183
0	17
537	0
7	0
0	217
98	217
0	17056
4342	17056
77	0
0	2091
273	2100
0	2100
112	0
1	6
0	6
0	0
1	0
1	0
13171	0
0	119
0	130
7	130
95	0
2200	0
425	0
25	0
549	0
717	0
55	2674
0	3020
0	2109
3275	0
0	1490
377	1490
1432	0
5	39
0	39
6	2025
803	2025
0	177
469	177
3697	0
31	0
2205	3818
0	3817
261	116
0	0
0	3
0	1
0	0
0	2
1	1
0	0
0	2
39	334
116	334
3279	0
0	0
41	0
7	0
0	11
8	11
1527	0
2141	1
1584	1
81	1844
46	1844
0	2
0	2
0	59
1	60
0	61
11	155
511	155
0	820
169	820
0	581
44	581
3	0
7	0
16	0
1	0
1	0
2	0
2081	0
3	1344
175	1344
93	0
15	0
2464	0
0	2727
2	2091
299	1980
0	2463
0	1901
36	292
9	292
1208	0
0	0
4	1006
550	1006
3140	0
1	1091
0	1125
620	1212
9	1128
2	1183
0	1245
0	2341
113	2341
38	0
18	0
17	0
0	0
0	0
230	0
10	0
1	13
0	13
9	0
0	119
68	119
0	63
4	48
6	63
1	0
3672	0
2657	0
0	504
493	504
2920	0
4633	0
763	0
1631	0
1473	0
418	0
6334	0
5966	0
416	0
3583	1
13	0
521	0
0	2076
795	2076
462	0
2378	0
1510	0
66	0
0	202
279	202
0	802
158	802
0	616
2	827
0	897
2	606
0	646
0	602
0	642
0	0
0	0
42	0
0	1
0	1
0	0
7	0
1666	0
307	0
465	0
0	84
48	84
6	0
0	0
0	2785
0	2741
12	2785
129	1207
0	1207
9	4
435	0
8	45
0	38
0	42
5	62
0	69
0	40
1023	0
0	4
0	0
0	4
0	0
0	0
1	0
3	0
0	1
0	1
0	7
1	1
0	6
0	7
0	7
0	6
1	7
0	0
2	7
0	201
427	201
0	0
0	0
1	0
0	0
0	616
145	616
1528	0
483	0
12	83
2	61
21	83
2	74
501	74
52	0
187	0
87	0
19	849
116	849
609	0
469	0
33	0
58	1677
49	1677
66	0
913	0
0	53
18	53
0	7
118	7
11	1892
571	1892
0	2794
0	2794
3	0
0	2052
0	2140
0	1716
161	2368
0	2368
0	1
2	1
29	2
0	0
0	0
432	0
0	198
0	214
0	208
159	1
501	0
2175	0
530	0
193	0
629	0
37	0
1	0
112	8
1	1
5	0
1542	0
1235	0
1565	0
214	0
0	1
33	14
0	14
6	0
241	0
1855	0
809	0
679	0
0	325
21	325
0	4524
219	4524
258	2344
69	2344
1	0
2483	0
193	0
0	58
153	58
1	1267
34	994
0	1128
138	1093
180	1405
0	1405
0	58
5	58
0	0
0	1
1	2
0	2
0	0
0	4
1	4
18791	0
14	0
2	790
220	790
1	0
0	0
2	0
775	0
6834	0
0	2907
96	2907
2	842
1312	842
0	1251
118	1251
41	0
14	0
959	0
2	1122
1761	1122
5424	0
505	0
8	914
0	1058
0	1368
670	0
5621	0
3263	0
0	842
84	842
1436	0
0	5
7	5
1458	0
0	2689
0	3485
3	3116
0	2782
25	2556
0	3137
0	3045
26	2722
4	3181
0	3458
0	3897
0	3550
37	0
6	977
0	1215
0	1198
0	1215
0	1198
0	1086
0	1218
0	1201
0	1089
0	31
13	31
21434	66
7	9375
0	7698
2254	9375
341	0
234	0
279	0
567	0
697	32
11282	0
1799	0
12	71
15	3
93	0
2	0
8	0
1603	0
2	0
2	0
32	16
3182	0
1	0
4	0
20	0
0	114
2	94
11	114
3383	0
0	476
0	489
0	517
93	518
0	518
4227	0
0	0
9	0
257	0
0	9
0	3
3	9
3114	0
3601	0
3	580
106	580
27	0
0	5
1	5
2540	0
30	0
0	446
5	1441
2	1201
0	1395
0	1349
0	1496
8538	0
1981	0
1144	0
1166	0
589	0
2044	0
0	704
353	704
10	59
3	59
5114	0
4433	0
1396	0
5457	0
1916	0
366	0
421	83
0	83
1634	0
199	68
7263	0
0	822
139	822
1	3
11457	0
11	1
2759	0
797	1
0	452
92	452
7644	0
15228	0
901	0
1296	0
0	1766
1231	1766
2232	0
1618	1
432	3260
0	3260
52	0
517	20
1225	0
6970	0
3787	0
192	0
0	967
0	221
0	1048
25	1048
4719	1953
0	1505
0	2049
0	498
395	498
228	0
12042	0
0	35
0	43
1	43
3	42
0	40
0	41
0	44
0	0
661	3933
230	3933
1	0
80	0
11962	0
