UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	16
0	0
1	0
3	17
5	0
0	11
0	3
3	0
2	2
0	2
13	13
0	98
0	125
2	0
297	186
0	234
0	0
0	11
0	3
0	0
1722	0
0	0
20	0
7	0
0	9
0	14
0	16
0	62
150	437
0	258
7732	0
35	0
0	42
2841	0
480	0
51	0
986	0
1148	0
162	0
1	0
14	0
119	0
34	0
22	0
1	2
0	2
4	26
8	22
0	22
22	0
13	2
3	0
9687	0
13	255
52	0
18	72
110	1
17	76
14	0
0	0
3	25
0	333
2	49
1021	0
0	9
8	0
233	2
0	0
1773	514
1	1
303	0
6472	0
31	33
47	1
16	3
2	1
0	0
5435	0
354	0
796	0
83	0
855	0
176	0
776	0
113	579
0	579
47	0
0	258
12	278
1	307
0	275
60	278
0	257
11	1902
281	0
1342	0
202	0
3	112
187	112
941	0
2167	0
306	0
6336	2
56	62
0	62
0	48
94	0
2	0
9	0
4	0
19	0
0	0
8	139
6	139
1	115
0	115
1	43
3	0
0	0
1611	1
71	0
420	0
14	0
206	0
540	0
0	0
8	0
169	0
48	0
18	0
31	0
3	40
0	40
92	81
0	81
2483	0
1350	0
237	0
6	2727
222	2727
6	0
3	0
1	0
1342	0
72	0
4	0
7	0
107	9
1	9
11	220
0	220
35	213
250	0
706	681
0	681
4	137
14	137
130	0
5	463
25	463
2	87
14	0
918	0
184	945
1	945
0	678
0	763
436	0
0	4
0	4
24	4
73	142
0	121
437	0
8	55
0	53
2	55
45	0
3121	0
0	708
1692	2109
0	2109
966	0
679	199
0	248
0	152
3	197
487	0
4	0
298	1033
3	829
0	1033
786	0
52	0
21	127
0	127
788	0
255	0
523	1195
0	1195
582	0
36	399
252	399
389	0
2422	0
169	1221
350	1220
4	1004
593	0
0	199
0	297
0	149
346	360
0	291
0	360
0	178
2655	2220
0	2220
650	0
0	222
37	222
27	307
6	371
0	251
45	0
34	391
0	391
0	347
218	0
668	0
84	0
91	109
0	88
0	109
66	0
15	0
1	2
0	105
0	0
11	13
287	0
13	0
9	0
2	7
0	0
1	0
2	8
0	1
33	0
1	0
8	0
3	0
8	0
0	0
2	0
0	0
0	0
5	0
8	0
67	1848
46	1624
129	1531
18	10
1	2
11	101
0	0
0	0
36	0
0	1
31	0
6	0
856	0
301	241
0	241
707	0
261	1835
0	1835
1	0
9	0
12	0
2	1
13	0
609	0
2077	0
215	0
479	0
5	0
335	0
2085	0
158	59
0	59
8	267
18	221
0	275
1	123
353	181
0	0
1	4
1882	0
0	0
31	0
0	0
3	0
0	7
633	5
103	1
19	0
1	0
0	0
5	0
4	0
1	0
4	1
1	0
1	16
1	0
2	1
6	4
3	0
2	2
0	0
