UniqueCount	AmbigCount
387	0
22	0
781	0
441	0
1	0
0	0
42	0
934	0
11	0
9241	2
0	22
0	22
2	1677
78	1677
716	0
189	0
831	1
46	0
15	41
0	41
3	665
1	652
6	654
31	665
376	7
448	0
500	0
220	1074
0	1074
0	493
18	411
0	360
118	0
771	0
47	997
214	997
0	996
3084	67
714	0
17	368
15	368
203	0
6	2259
54	2122
51	1819
348	1994
706	0
360	0
2348	0
3	0
840	868
0	868
0	0
58	0
1763	0
80	0
161	0
2254	0
8	0
7298	0
520	0
3	0
268	0
453	0
20	161
5	161
260	883
0	883
0	0
0	0
215	0
216	0
92	691
0	691
482	0
1863	0
27	0
0	400
15	400
0	205
6	205
31	57
0	57
18	514
1	580
0	614
0	558
3	617
23	646
55	0
3	43
0	43
239	0
894	0
1040	0
26	0
3	857
37	857
0	893
88	893
0	272
22	272
1230	0
540	0
62	0
22	74
1	74
1	0
0	0
43	105
0	105
5	0
0	17
0	17
107	547
5	547
22	334
31	335
83	109
0	79
8	79
1	0
14	4638
0	4849
25	4636
398	4284
16	4291
5	4284
13	4291
581	1406
37	1406
80	1402
169	0
626	0
366	662
307	620
86	662
22	620
114	0
2	0
991	0
156	0
267	0
151	0
1	0
1219	0
122	0
53	0
50	0
75	384
0	384
10	267
0	290
0	257
7	258
2	200
65	0
885	0
389	0
25	0
27	0
1112	0
115	0
1345	0
1256	0
302	0
650	0
62	0
3125	0
620	0
0	0
433	0
167	0
607	0
1273	0
6	66
20	66
814	3280
0	3280
345	0
176	0
0	19
0	19
0	18
16	1471
235	1311
139	1430
660	0
0	2616
26	2429
183	2592
148	2505
1122	2505
1	0
105	0
90	0
1296	0
385	0
419	2883
185	2883
5	0
311	0
0	459
239	459
185	0
1469	0
52	772
13	772
295	0
1	0
121	0
231	2858
65	2858
88	3562
5	3561
17	3429
895	0
4778	0
3	288
34	288
2061	0
75	805
67	778
8	726
2	700
147	346
0	346
2	0
9	0
91	589
0	589
0	2204
42	2143
0	2162
97	183
82	183
0	502
0	496
0	520
0	514
7513	0
2973	0
339	2280
246	2280
5	1695
11	1607
34	1687
984	0
899	0
792	0
110	1224
0	1224
6	155
17	155
2	155
21	0
0	228
3	228
0	227
233	0
299	0
432	0
192	0
0	566
4	466
7	561
0	538
0	520
3	19
0	19
229	0
546	4361
0	4588
195	4386
0	3933
0	3203
3	0
17	0
97	444
0	444
1890	0
390	0
67	2488
183	2488
8	0
331	0
202	3305
143	3305
67	316
11	316
4	411
78	411
0	412
13	357
2	342
1	389
3	66
0	66
313	1018
0	1018
391	0
149	0
0	49
9	49
567	0
111	2203
397	2203
70	1852
3	0
160	0
304	0
329	0
172	0
3	144
0	144
5	111
5	111
1	0
86	1918
0	2453
154	2247
0	1761
0	1848
0	1722
7	267
68	267
0	424
0	427
11	390
2	390
0	357
13	0
662	0
0	405
21	368
5	341
132	390
2	329
521	0
1571	0
87	0
80	712
0	713
90	578
282	32
392	0
379	0
1960	0
11	0
3	0
0	0
355	0
9	415
14	415
979	0
0	4777
284	4732
35	4499
22	4318
917	1927
0	1927
1	834
235	834
1073	0
5257	0
17	166
1	166
1051	0
394	0
1367	0
3818	0
731	0
161	0
1	0
0	0
1082	0
18	0
21	0
2	0
10	0
76	0
0	1074
184	1074
15	10
0	10
11	2276
2	2538
0	2597
22	250
175	250
3	544
47	528
1	615
0	626
6	612
33	619
0	485
1783	0
8	562
0	562
205	0
81	149
1	149
442	0
162	432
0	432
40	0
7	1071
2	1066
225	1071
341	0
1100	0
0	0
942	0
163	18
294	0
17	215
0	215
13	0
11	3366
56	3391
6	3391
14	3308
2	3413
0	3431
8	3403
0	3402
623	0
0	298
94	298
28	0
19	0
4	666
22	666
3492	0
1008	0
23	0
315	0
40	0
0	0
0	0
1	0
0	10
4	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	51
0	51
115	0
506	0
1382	0
117	0
882	0
359	0
5662	0
52	300
0	300
245	0
660	0
63	0
226	0
739	0
42	4760
0	4760
48	1311
240	1311
184	0
53	0
406	0
284	0
13	0
2051	0
4036	0
154	0
2999	0
