UniqueCount	AmbigCount
3	0
6	0
0	160
19	1
67	2
0	65
0	39
0	68
15	68
0	67
5	32
0	55
0	40
0	27
67	96
9	11
7	0
2	53
71	63
1	0
376	0
0	156
1	25
0	33
0	26
10	132
35	132
32	0
6	0
12	0
184	0
33	0
289	715
152	0
0	5
0	6
0	6
892	0
0	144
0	207
0	183
287	0
144	0
0	132
114	132
9	0
0	258
1	0
0	10
1	0
21	0
2	5
21	47
1	1
12	9
50	2
46	0
1	11
0	2
38	4
3	3
2	0
33	0
1	0
1	0
143	24
67	0
0	5
1	1
4	0
3	41
11	0
8	0
430	0
62	6
4	13
68	211
1	7
25	0
6	16
1	3
0	188
0	162
0	432
0	885
30	0
11	9
208	15
11	13
11	0
2	0
20	0
31	0
0	99
7	99
24	311
10	311
418	100
11	0
1382	0
594	0
11	0
4806	84
9	4
7	1
4	3
347	0
76	0
40	72
44	2
1	2
0	0
645	0
460	312
1	120
16	1
12	0
0	5
0	14
0	0
2	0
21	0
36	26
0	26
1	1
9	0
3	0
6	0
59	5
4	0
15	20
14	50
98	139
0	139
17	0
134	5
327	62
17	0
0	0
8	2
49	0
95	0
0	1
129	0
10	0
14	10
163	0
7	0
4	186
32	59
5	0
27	0
0	57
45	57
0	64
13	0
5	0
111	0
1458	0
26	0
14	0
221	0
0	171
1	168
0	192
61	0
1106	0
0	76
0	102
0	153
0	136
9	296
39	296
21	176
0	176
348	0
7	184
3	154
552	184
205	0
501	0
12	0
23	0
58	0
0	0
19	21
3	1
1	0
6	11
24	0
3	3
11	0
3	17
12	1
30	21
0	9
26	0
2	24
0	1
66	3
5	78
8	47
37	47
2	11
7	0
34	0
11	0
14	0
1	0
47	0
40	0
6	0
16	0
0	37
1	37
0	37
0	37
116	106
5	81
7	106
23	0
10	0
0	51
18	51
12	0
4	0
65	0
35	0
22	9
21	0
26	7
11	0
15	7
41	0
2	0
10	0
10	0
0	0
24	0
4	13
9	23
0	23
0	35
42	35
45	0
4	0
16	0
2	1
789	37
12	94
0	0
1	0
10	0
274	0
5	5
0	380
12	380
3	7
7	14
17	6
82	18
30	6
34	2
67	0
7	0
11	16
9	0
8	0
4	2
0	300
41	14
0	0
1	0
85	0
3	0
8	88
2	2
35	2
21	0
66	0
26	0
2	0
0	140
0	150
0	139
0	149
0	36
8	35
0	35
0	22
0	37
3	37
9	21
25	83
44	1
37	3
27	2
14	4
17	1
19	0
0	57
223	0
0	4
13	2
0	0
3	0
27	3
14	0
17	0
0	90
0	141
0	68
9	0
24	3
13	0
128	0
108	0
0	115
0	98
0	134
0	79
53	0
0	135
1	336
0	83
162	336
0	81
0	157
187	0
92	0
102	14
123	16
151	9
3	0
0	0
3	13
98	2
3	0
0	0
0	1
51	233
29	0
13	1
0	6
11	32
7	2
0	0
0	0
20	0
26	1
16	0
0	151
17	2
4059	379
0	130
7	132
3	133
1	7
0	122
4	67
907	0
154	27
1	0
15	0
1	56
13	56
19	0
1	0
13	0
8	4
10	88
0	69
0	65
0	34
0	28
0	16
412	0
3	0
18	0
73	0
176	48
0	25
40	19
7	19
23	33
17	4
0	6
20	13
1	10
55	5
24	0
76	0
113	67
4	20
33	264
157	264
74	0
0	195
0	357
0	215
1	0
59	0
315	0
13	0
62	1
47	0
16	0
65	0
8	0
0	31
8	180
10	16
71	16
3	1
1	1
74	3
11	1
153	0
0	32
2	32
0	32
51	3
53	0
0	160
7	0
1	23
4	0
7	45
26	0
3058	0
701	0
14	0
240	1
9	3
21	0
88	130
47	0
13	0
20	0
41	0
41	0
28	0
15	3
0	8
0	8
129	0
86	318
77	318
9	4
1	7
0	2
1	2
5	53
14	10
0	116
220	116
0	56
62	70
0	70
5	3
56	58
0	143
0	134
34	143
272	0
22	0
94	0
0	1
0	239
63	239
0	238
0	156
66	14
28	0
1	50
0	57
20	0
2	0
4	2
50	0
24	5
4	1
0	77
0	140
0	189
0	184
1	63
40	356
0	210
16	1
28	3
19	0
6	72
0	73
0	83
4	15
0	74
10	0
164	6
103	206
52	50
9	0
26	0
14	0
19	0
113	0
0	132
0	131
7	132
0	47
22	47
121	0
67	136
3	136
597	0
0	101
3	101
0	39
0	34
0	39
106	0
14	0
0	94
0	96
0	95
0	101
0	100
0	102
0	96
23	0
0	41
0	41
0	41
0	45
0	45
0	41
0	169
395	169
0	259
0	250
0	180
74	3
5	2
0	38
0	34
0	34
0	34
18	63
3	5
13	0
0	34
0	28
0	16
0	25
0	101
0	80
0	80
0	102
0	86
0	54
0	69
0	65
7	8
36	10
24	61
0	10
42	8
13	10
735	0
6654	1
33	0
7	0
255	1
39	0
13	42
14	8
8	0
3	2
0	9
6	0
15	0
0	57
9	41
0	13
293	0
43	0
61	0
214	0
14	0
110	0
155	0
15	42
17	0
26	0
32	0
3	0
66	0
12	0
1	195
0	187
5	2
58	0
37	0
0	6
37	0
27	0
2	25
0	0
1	0
117	1
4	12
0	5
1	17
0	0
1	1
19	0
3	1
286	0
21	1
0	1
10	19
5	4
16	11
44	0
13	17
6	17
29	18
42	0
55	160
47	27
1	20
337	0
244	0
0	62
48	62
6	170
0	170
12	0
55	0
4	0
424	0
7	641
0	684
23	677
865	0
2379	0
428	0
17	435
38	435
485	0
0	206
0	185
4	206
11	206
260	0
0	159
23	159
1	101
0	186
0	128
10	131
360	0
123	36
164	0
499	0
38	0
44	0
56	0
0	0
0	2
3	6
4	5
6	32
0	2
33	26
44	0
2	39
0	0
38	0
7	59
12	1
2	0
39	1
25	0
0	0
1	0
5	14
1475	0
4	2
7	17
0	36
15	2
69	5
68	1
19	6
835	1
35	0
74	3
0	199
9	6
0	41
0	30
0	30
4	42
0	42
0	40
803	0
82	22
17	0
25	27
96	11
65	2
44	0
2	0
0	108
24	66
0	81
14	46
68	0
93	0
0	245
0	697
0	188
8	890
41	916
321	0
12	24
0	24
2	6
325	94
20	53
0	53
2	63
636	63
0	286
0	220
0	193
0	280
33	294
0	313
0	188
12	88
0	87
616	0
0	41
129	0
4	5
2	0
29	0
82	58
6	41
184	5
215	0
235	134
0	134
1	0
14	0
154	2
5	16
11	1
77	0
26	0
22	0
0	11
0	3
2	0
8	0
0	43
136	0
5	0
0	0
6	0
0	2
20	25
117	0
1	7
10	2
5	2
0	2
13	12
1	2
119	61
11	0
58	440
71	0
4	5
22	0
6	82
28	0
0	9
1	9
6	0
1	0
101	4
49	0
273	19
55	0
2	11
2	10
85	84
34	70
0	34
0	28
0	16
149	0
0	69
0	113
0	112
0	80
0	80
0	136
0	96
0	88
0	69
0	65
0	57
0	89
22	89
0	66
29	0
17	61
4	0
21	6
10	17
3	17
12	1
4	15
1	0
30	0
36	0
5	0
4	0
9	3
1	0
4	12
0	1
56	0
45	0
2	0
0	0
29	0
65	0
195	238
2	0
2	0
0	0
2	9
27	0
62	19
0	0
2	1
0	0
35	0
6	10
2	31
15	2
0	1
19	25
31	5
31	0
8	0
3	0
5	16
257	4
77	0
166	209
5	8
9	0
52	0
10	0
64	0
9	0
34	15
0	1
8	18
185	137
0	137
115	0
19	0
1	0
29	0
17	76
3	1
2	0
59	2
7	3
30	0
15	2
17	5
332	25
26	0
25	0
14	0
86	4
2	8
0	0
85	0
11	0
6	0
36	0
131	109
59	6
104	12
3	0
6	6
5	1
0	120
2	0
93	0
0	0
72	4
1	12
55	0
7	0
4	1
28	28
8	0
10	0
82	0
17	3
2	9
0	9
0	5
0	9
25	40
0	17
105	0
27	0
2	0
1	2
0	2
171	123
1157	3
458	0
222	0
0	393
0	429
0	242
13	0
30	2
15	0
13	2
39	0
1	26
26	3
10	0
3	2
4	0
10	7
371	0
3	14
141	128
13	0
14	0
17	5
40	0
11	0
28	0
0	0
7	7
2	6
21	0
0	0
2	3
1	4
3	1
4	4
0	0
1	0
91	0
29	0
57	0
12	0
329	5
6	4
28	19
3	3
1462	379
16	0
25	0
5	8
0	0
120	50
2	75
14	303
2	188
0	188
201	0
9	0
156	0
225	0
33	0
269	0
43	0
182	0
195	0
4	65
2	0
13	0
4	0
56	0
7	0
165	0
13	28
1	22
8	1
4	16
0	116
5	184
172	184
605	0
1	1
6	19
116	0
1	134
0	100
0	9
0	9
0	0
1	6
36	8
29	14
196	23
2	0
1	0
3	1
390	57
415	0
0	0
54	0
3	0
1	0
0	0
0	8
0	4
0	4
0	134
0	187
0	205
265	25
0	25
23	477
1	495
0	316
308	0
0	236
105	236
4	15
0	15
66	0
0	273
0	251
20	273
38	0
0	274
0	326
3	39
3	75
0	64
3	12
2	24
18	0
7	22
3	0
17	0
11	0
21	73
4	1
10	1
0	52
0	52
0	49
137	48
35	138
4	138
387	34
0	22
0	15
0	11
0	12
0	15
2	0
99	13
30	31
1	30
46	0
18	44
53	44
28	0
32	0
0	0
5	1
17	0
90	0
99	482
3	482
515	0
230	0
100	512
0	512
0	294
0	247
0	347
311	560
0	560
129	0
43	1
10	0
3	0
20	4
3	0
5	0
6	2
98	0
0	67
88	67
96	0
245	0
193	0
32	0
27	4
1	0
154	0
319	5
17	71
1	147
5	147
1	0
0	0
14	25
0	25
2	1
37	2
5	0
23	13
16	11
1	8
15	12
67	0
3	50
15	0
3	0
9	0
0	3
20	3
0	31
0	6
0	50
0	46
14	50
69	0
219	0
11	195
0	195
529	0
0	155
0	105
13	155
27	318
0	318
2	89
0	109
23	106
5	106
0	103
339	0
3875	0
0	36
26	51
0	51
0	40
87	209
1	209
0	270
0	376
0	293
355	376
490	0
30	71
0	71
22	0
0	70
0	9
0	33
0	16
12	37
6	37
0	48
4	48
0	460
144	460
19	0
88	0
5	500
893	0
202	23
5	171
3	0
5	0
5	0
1	0
1	9
11	0
4	0
40	98
317	17
8	1
9	0
35	0
13	0
17	7
3	40
1	31
0	48
0	15
0	31
79	0
25	0
9	3
0	1
12	0
10	6
173	0
0	0
24	0
0	275
149	275
5	0
0	0
23	0
21	0
0	11
23	5
8	0
44	2
7	5
63	272
0	272
43	0
443	0
0	476
6	476
222	476
65	216
7	1
6	0
55	0
135	11
97	0
3	2
4	2
0	1
8	39
97	0
56	0
496	31
1710	0
174	0
73	0
23	7
3	11
82	0
1	20
69	29
12	0
45	0
39	0
40	0
1304	0
28	0
50	0
1049	0
448	0
45	196
0	196
0	185
174	0
10842	0
11	0
0	3
33	3
0	1
14	0
22	0
0	29
39	22
17	5
38	4
202	0
5	450
140	450
3	0
36	0
74	10
12	7
191	0
58	0
218	0
52	1
5	0
164	0
5	0
5	0
78	0
7	0
2	3
15	0
5	1
21	18
0	0
8	31
7	0
0	0
11	1
40	0
15	0
10	0
31	0
1	7
214	183
456	0
164	0
193	0
78	0
271	0
34	486
0	486
0	246
14	246
51	0
4	1
319	0
1267	0
80	0
55	0
2	0
24	0
71	189
2	35
9	101
3	632
57	443
127	0
20	621
36	498
0	605
6	637
0	661
0	637
0	44
0	162
31	246
0	246
316	0
0	78
0	78
16	78
89	0
237	0
126	0
0	17
0	60
1	53
637	0
184	0
0	5
53	5
47	0
0	8
0	26
1	26
635	0
312	0
23	44
0	44
23	193
1	193
3	11
0	11
19	0
51	136
0	136
102	0
0	7
0	7
11	7
0	18
0	18
20	16
7	6
0	0
69	9
130	0
7	0
0	0
20	76
15	0
15	1
52	6
448	0
4	0
1	0
371	51
40	0
0	0
0	7
0	0
7	10
91	10
5	11
0	0
18	15
0	15
1	51
66	51
0	5
0	2
5	3
0	3
0	8
0	17
0	22
0	4
1	4
0	11
0	2
0	2
0	14
2	19
2	28
0	19
0	7
0	20
0	8
0	27
0	3
0	28
0	3
0	25
4	14
0	26
6	3
6	0
5	0
20	1
0	0
4	5
0	0
12	0
0	188
0	162
48	0
197	0
775	1
6	3
48	0
2	19
0	2
137	12
217	62
3	3
4	1
1	3
2	4
0	0
2	1111
16	582
1	0
0	1
10	2
3	0
17	0
30	60
76	0
15	7
1	0
45	3
4	0
0	0
10	3
2	17
0	14
5	24
61	0
657	244
3	2
0	29
7	29
56	5
6	22
23	5
0	6
0	6
5	1
23	0
7	0
82	7
6	7
65	0
6	0
1	0
31	0
1	0
5	0
13	0
125	3
0	38
9	2
18	0
1	0
37	1
3	43
2	0
22	2
44	0
1549	0
5	0
103	0
197	0
0	66
0	88
0	82
0	76
0	76
0	0
61	1
80	2
47	1
3	0
381	0
45	0
35	68
0	68
0	7
0	4
0	4
43	0
81	0
211	0
166	0
0	327
0	332
0	331
0	332
0	331
0	330
0	331
0	328
0	322
0	328
0	322
68	0
293	0
0	75
127	75
0	52
101	52
796	0
41	103
0	103
0	163
2	163
0	48
1	37
0	53
6	114
30	114
0	155
6	155
155	0
6	371
32	371
67	2
18	0
29	0
19	3
0	6
0	6
0	5
0	5
0	6
0	6
0	6
0	6
0	3
0	5
0	6
0	5
0	5
0	4
0	77
0	66
2	77
0	70
35	110
0	110
200	0
5	215
36	215
0	62
0	62
0	5
0	69
2	66
0	79
15	0
0	36
39	31
2	39
1362	0
56	280
0	289
17	284
2	0
0	211
338	211
10	231
1	231
551	0
218	0
176	0
0	175
157	175
190	0
18	0
290	0
266	0
173	0
21	0
5	78
49	78
2057	0
16	94
0	94
0	597
302	597
171	0
68	0
1178	0
274	0
323	9
15	9
19	0
10	18
65	21
18	3
54	0
4	74
0	74
249	0
101	0
446	0
126	0
1	197
9	197
0	50
147	50
65	0
3	0
21	0
34	90
2	90
86	230
0	230
0	25
1	7
1	27
0	27
0	1
0	50
0	47
0	47
4	44
3	50
15	0
824	0
368	0
0	0
979	1584
142	0
1590	0
52	101
0	93
0	101
356	0
0	49
0	44
1	52
0	52
783	0
26	361
0	361
0	87
0	87
0	88
1	84
4	88
0	87
9	45
94	3
15	3
254	0
49	0
22	0
6	0
0	108
0	312
69	312
0	292
239	0
24	254
0	254
322	1195
1	1195
1	10
42	540
0	540
0	531
18	97
0	76
2	97
2	16
152	0
9	0
27	0
140	0
1	2
101	76
1	0
0	723
153	723
752	0
43	14
37	15
1295	0
16	0
16	0
76	0
12	74
0	59
17	74
0	209
0	193
0	209
0	193
0	172
0	174
0	174
0	20
498	0
2	33
0	33
168	0
68	44
0	44
124	0
748	0
469	0
1	2
0	2
19	1
36	0
7	0
5	227
0	100
192	227
13	147
0	131
0	147
81	9
0	158
13	158
123	5
522	0
2	4
0	121
71	0
19	0
66	0
15	0
20	0
39	0
0	2
5	2
10	0
9	0
27	0
1	0
3	0
21	0
6	0
27	0
11	0
1052	0
0	164
56	164
0	58
67	50
0	64
60	0
64	0
3	0
6	0
4	0
0	0
75	254
0	0
1	0
226	0
2	110
25	110
0	9
4	9
47	0
6	0
2	0
8	0
9	17
21	50
0	50
0	142
0	142
0	142
3	142
0	142
6	142
115	0
9	24
0	24
11	137
5	137
0	76
265	0
0	83
50	83
1	0
12	39
0	39
0	432
10	0
49	7
2	95
1	95
18	308
1	308
18	240
0	240
5	0
2	0
0	0
46	0
8	0
0	379
17	6
1185	9
1893	0
544	0
235	0
263	158
3	158
855	0
4	0
9	3
0	0
60	0
45	0
25	16
1	1
2	0
55	0
52	0
8	0
0	52
1	52
0	75
5	75
37	0
88	0
0	98
0	57
0	104
0	62
1	39
0	122
2	55
0	80
3	76
0	88
392	0
185	0
48	16
0	16
0	87
5	87
0	87
6	0
6	0
0	601
5	681
0	686
63	681
44	133
0	133
0	10
0	6
31	11
0	11
5	0
673	0
16	0
1	3
1	0
1	1
1	0
5	0
100	2
35	6
36	175
94	2
86	0
31	0
0	13
0	13
0	13
70	0
