UniqueCount	AmbigCount
2	0
0	0
0	20
2	0
7	0
0	21
0	12
0	24
0	24
0	22
1	14
0	18
0	36
0	11
74	131
0	3
0	0
2	5
2	5
0	0
44	0
0	6
0	27
1	35
0	23
6	89
38	90
3	0
0	0
6	0
32	0
3	0
382	788
122	0
0	9
0	13
5	13
746	1
1	269
0	361
0	306
292	0
176	0
0	162
160	162
15	0
0	29
0	0
0	3
0	0
5	0
0	0
3	2
1	2
21	20
29	0
0	0
0	6
0	1
1	1
0	0
0	0
6	0
0	0
0	0
15	2
12	0
0	0
0	0
2	0
1	2
2	0
2	0
38	0
4	9
0	1
100	321
0	2
2	0
1	3
0	2
0	228
0	206
0	477
0	1040
3	0
2	2
13	0
0	2
8	0
0	0
0	0
0	1
0	113
16	113
13	330
12	329
405	112
19	0
935	0
676	0
0	0
16079	231
0	3
0	0
1	0
18	0
5	0
0	0
5	0
0	0
0	0
48	0
433	464
0	14
1	3
1	0
0	1
0	0
0	1
0	0
3	0
2	6
0	6
0	0
0	0
0	0
0	0
2	1
0	0
11	12
18	41
125	174
0	174
4	0
20	9
15	7
3	0
0	0
0	0
8	0
7	0
0	0
23	0
2	0
0	5
39	0
0	0
1	27
0	4
0	0
30	0
0	11
8	11
0	7
2	0
0	0
41	0
1928	0
49	0
23	0
270	0
0	161
1	163
0	184
38	0
1254	0
0	82
0	91
0	130
0	108
7	272
36	272
34	183
0	183
446	0
0	242
0	203
688	242
219	0
539	0
1	0
3	0
100	1
0	0
3	6
1	0
1	0
1	1
3	0
0	0
0	0
0	2
0	0
3	4
0	2
1	0
0	2
0	0
6	0
0	7
0	8
16	8
0	0
0	0
6	0
2	0
5	0
1	0
9	0
8	0
2	0
1	0
0	22
2	23
0	23
0	23
82	120
0	97
12	120
2	0
0	0
0	11
4	11
14	0
0	0
82	0
5	0
4	0
1	0
1	0
1	0
2	0
6	0
0	0
1	0
1	0
0	0
3	0
0	4
1	4
0	4
0	7
3	7
2	0
0	0
2	0
0	0
274	8
1	7
